AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,Class
52268.0,1154.15,383.8558,197.502,0.8575,257.9723,0.8563,61039.0,0.5628,1.9436,0.4931,0.6721,0.0073,0.0038,0.4517,0.8778,Kirmizi_Pistachio
86132.0,1156.824,434.5433,255.4709,0.8089,331.1596,,88066.0,,1.701,0.8088,0.7621,0.005,0.003,0.5808,0.9879,
96253.0,1795.7531,,283.0829,0.777,350.0759,0.9558,100707.0,0.7361,1.5887,0.3751,0.7784,0.0047,0.0029,0.6059,0.9626,Siit_Pistachio
71330.0,1228.375,469.0221,201.617,0.9029,301.3639,0.9431,75632.0,0.7177,2.3263,0.594,0.6425,0.0066,0.0028,0.4129,0.9604,Kirmizi_Pistachio
69081.0,1068.01,437.0296,207.5562,0.88,296.5749,0.9667,71457.0,0.7155,2.1056,0.7611,0.6786,0.0063,0.003,0.4605,0.9697,Kirmizi_Pistachio
52223.0,1621.455,350.1826,269.9057,0.6371,257.8612,0.7218,72347.0,0.5785,1.2974,0.2496,0.7364,0.0067,0.0052,0.5422,0.7035,Kirmizi_Pistachio
68438.0,1075.89,416.6633,216.7371,0.8541,,0.9553,,0.7547,1.9224,0.743,0.7085,0.0061,0.0032,0.5019,0.9649,Kirmizi_Pistachio
74025.0,1860.1379,448.1681,,0.87,307.0042,0.9284,79734.0,,2.0281,0.2688,0.685,0.0061,,0.4693,0.9517,Kirmizi_Pistachio
95005.0,1863.434,459.6347,274.9814,0.8013,347.799,0.9395,101121.0,0.7287,1.6715,0.3438,0.7567,0.0048,0.0029,0.5726,0.9571,Siit_Pistachio
79819.0,1121.177,437.5955,233.0611,0.8464,318.7926,0.9875,80831.0,0.7625,1.8776,0.7979,,0.0055,0.0029,0.5307,0.9965,Siit_Pistachio
107028.0,1299.0,508.7335,268.779,0.849,369.1508,0.9891,108203.0,0.6729,,0.7971,,,0.0025,0.5265,0.9966,Siit_Pistachio
50850.0,2099.3311,370.9554,202.2278,0.8383,254.4489,0.8189,,0.6423,1.8343,0.145,0.6859,0.0073,0.004,0.4705,0.8631,Kirmizi_Pistachio
65883.0,1368.264,414.9873,208.4766,0.8647,289.6288,0.9399,70096.0,0.7405,1.9906,0.4422,0.6979,,0.0032,0.4871,0.9696,Kirmizi_Pistachio
92049.0,1182.959,461.05,256.0674,0.8316,342.3455,0.9915,92839.0,0.7581,,0.8266,0.7425,0.005,,,0.9927,Siit_Pistachio
74794.0,1295.994,423.7116,226.974,0.8444,308.5947,0.9805,76285.0,0.7483,1.8668,0.5596,0.7283,0.0057,0.003,0.5304,0.9902,Kirmizi_Pistachio
72035.0,,422.0994,234.5674,0.8314,302.8495,0.9221,78119.0,0.7055,1.7995,0.5482,0.7175,0.0059,0.0033,0.5148,0.9263,Kirmizi_Pistachio
93612.0,1220.072,458.8475,260.5799,0.8231,345.2398,0.9887,94682.0,0.7801,1.7609,0.7903,,0.0049,0.0028,0.5661,0.9969,Siit_Pistachio
73059.0,1628.4709,427.7905,230.3421,0.8427,304.9944,0.9194,79460.0,,1.8572,0.3462,,0.0059,0.0032,0.5083,0.944,Kirmizi_Pistachio
79779.0,,456.6506,249.1166,0.8381,318.7127,0.8874,89901.0,0.5989,,,0.6979,0.0057,0.0031,0.4871,0.8929,Siit_Pistachio
93644.0,1543.316,473.1695,256.9796,0.8397,345.2988,0.9665,96894.0,0.7631,1.8413,0.4941,0.7298,,0.0027,0.5325,0.9806,Siit_Pistachio
80593.0,1179.547,427.6217,241.0735,0.8259,,0.9814,,0.7448,1.7738,0.7279,0.7491,0.0053,0.003,0.5612,0.9954,Siit_Pistachio
61791.0,1528.2679,414.7242,207.9009,0.8653,280.4902,0.893,69194.0,0.6591,1.9948,,,0.0067,0.0034,,0.9125,Kirmizi_Pistachio
84232.0,1528.723,484.7547,229.0246,0.8814,327.4867,0.9417,89443.0,0.615,2.1166,0.4529,0.6756,0.0058,0.0027,0.4564,0.966,Kirmizi_Pistachio
82501.0,2082.8579,432.5828,275.1338,0.7717,324.1042,0.8844,93281.0,0.7189,,0.239,0.7492,0.0052,0.0033,0.5613,0.8826,Siit_Pistachio
90519.0,1172.703,444.4282,262.2431,0.8074,339.4884,0.985,91894.0,0.7794,1.6947,0.8271,,0.0049,0.0029,0.5835,0.9889,Siit_Pistachio
,1362.972,443.6424,255.5,0.8175,334.0326,0.9546,91797.0,0.7101,1.7364,0.5928,0.7529,,0.0029,0.5669,0.9844,Siit_Pistachio
64524.0,1033.183,399.925,218.3169,0.8379,286.6261,,68168.0,0.7239,1.8319,0.7596,0.7167,0.0062,0.0034,0.5137,0.9409,Kirmizi_Pistachio
76680.0,1383.629,442.8727,223.7487,0.863,312.4612,0.9624,,0.7533,1.9793,0.5033,0.7055,0.0058,0.0029,0.4978,0.9853,Kirmizi_Pistachio
76916.0,1865.749,450.5109,,0.8563,312.9417,0.9064,84858.0,0.7218,1.9359,0.2777,0.6946,0.0059,0.003,0.4825,0.9341,Kirmizi_Pistachio
99923.0,1296.0551,455.4228,,0.7875,356.6874,0.9871,101229.0,0.7286,,0.7475,,0.0046,0.0028,0.6134,0.9952,Siit_Pistachio
76829.0,1385.571,466.1499,217.0318,0.885,312.7646,0.9364,82044.0,0.7544,2.1478,0.5029,0.671,0.0061,,0.4502,0.9669,Kirmizi_Pistachio
43091.0,1025.4771,414.3749,134.2832,0.946,234.2331,0.9605,44865.0,,3.0858,0.5149,0.5653,0.0096,0.0031,0.3195,0.986,Kirmizi_Pistachio
103151.0,2145.134,499.3782,,0.8268,362.403,0.9193,,0.7205,1.7777,0.2817,0.7257,0.0048,0.0027,0.5267,0.9362,
74424.0,,445.501,227.3165,0.86,307.8304,0.8941,83235.0,0.6622,,0.6435,0.691,0.006,0.0031,0.4774,0.9357,Kirmizi_Pistachio
71106.0,1445.261,429.5291,,0.8643,300.8903,0.9589,74153.0,0.7028,1.9879,0.4278,0.7005,0.006,0.003,0.4907,0.9755,Kirmizi_Pistachio
91072.0,1199.776,472.5024,246.7967,0.8528,340.5238,0.9902,91975.0,,1.9145,0.795,0.7207,0.0052,0.0027,0.5194,0.9944,Siit_Pistachio
66051.0,1040.476,430.3622,198.8997,0.8868,289.9978,0.9753,67725.0,0.7727,2.1637,0.7667,,0.0065,0.003,0.4541,0.9825,Kirmizi_Pistachio
70893.0,1603.609,404.6346,244.2402,0.7973,300.4393,0.87,81485.0,0.6574,,0.3464,0.7425,0.0057,0.0034,0.5513,0.9133,Siit_Pistachio
93411.0,,481.9766,249.5084,0.8556,344.8689,0.9761,95702.0,0.717,1.9317,0.7898,0.7155,0.0052,0.0027,0.512,0.989,Kirmizi_Pistachio
75330.0,1214.089,,222.0092,0.8612,309.6985,0.9702,77640.0,0.7731,1.9677,0.6422,0.7089,0.0058,0.0029,0.5026,0.989,Kirmizi_Pistachio
91594.0,2203.262,463.4515,264.5464,0.8211,341.4983,0.9367,97782.0,0.7464,1.7519,0.2371,0.7369,0.0051,0.0029,0.543,0.9512,Siit_Pistachio
88111.0,2569.4829,,289.3067,0.7263,334.9424,0.9184,95937.0,0.7422,1.4547,0.1677,0.7959,0.0048,0.0033,0.6334,0.9214,Siit_Pistachio
76086.0,2711.936,,251.9108,0.8216,311.2486,0.8754,86918.0,0.6389,1.754,0.13,0.7044,0.0058,0.0033,0.4962,0.8704,Siit_Pistachio
82285.0,2069.011,,250.1151,0.8372,323.6797,0.9108,90343.0,0.6417,1.8285,0.2415,0.7077,0.0056,0.003,0.5009,0.9159,Kirmizi_Pistachio
57762.0,996.659,393.2243,188.0409,0.8782,,0.9825,58791.0,0.7618,2.0912,0.7307,0.6897,0.0068,0.0033,0.4756,0.9946,Kirmizi_Pistachio
66817.0,1267.011,,192.5321,0.9091,291.6746,0.9166,72895.0,,2.4,0.523,0.6312,0.0069,0.0029,0.3985,0.9563,Kirmizi_Pistachio
80096.0,1139.405,,239.2485,0.8388,319.3452,0.9585,,0.7159,1.8366,0.7753,,,0.003,0.5282,0.9701,Siit_Pistachio
77867.0,,,227.3307,,314.8704,0.9729,80038.0,0.7548,1.9366,0.7211,0.7152,0.0057,,0.5115,0.9906,Siit_Pistachio
78126.0,1928.827,456.1414,237.1336,0.8542,315.3936,0.894,87390.0,0.728,1.9236,0.2639,0.6914,0.0058,0.003,0.4781,0.9196,Kirmizi_Pistachio
101320.0,1274.624,475.537,271.9464,,359.1721,0.9874,102611.0,0.7618,1.7486,0.7837,0.7553,0.0047,0.0027,0.5705,0.9976,Siit_Pistachio
73508.0,1485.879,,,0.8953,305.9302,0.9328,78807.0,0.6938,2.2449,0.4184,0.6474,0.0064,0.0029,0.4191,0.9408,Kirmizi_Pistachio
88455.0,2006.806,477.3607,,0.8598,335.5956,0.9525,92868.0,0.7091,1.9583,0.276,0.703,0.0054,0.0028,0.4942,0.9679,Kirmizi_Pistachio
80375.0,1185.635,478.1623,218.505,0.8895,319.901,0.9648,83304.0,0.7931,2.1883,0.7185,0.669,0.0059,0.0027,0.4476,0.9795,Kirmizi_Pistachio
82705.0,1169.9351,460.5006,233.0713,0.8625,324.5047,0.9663,85588.0,0.7628,1.9758,0.7593,0.7047,0.0056,0.0028,0.4966,0.9811,Kirmizi_Pistachio
74757.0,,,225.3914,0.86,,0.9359,79873.0,0.7255,1.9597,0.3402,0.6985,0.0059,0.003,0.4879,0.9561,Kirmizi_Pistachio
96992.0,,449.3745,275.9311,0.7893,351.4172,,97988.0,,1.6286,0.839,0.782,,0.0028,0.6115,0.9959,Siit_Pistachio
94442.0,1688.476,444.9857,272.5977,0.7904,346.7669,0.976,96765.0,0.7442,1.6324,0.4163,0.7793,0.0047,0.0029,0.6073,0.9913,Siit_Pistachio
,1197.375,489.0427,,0.8872,,0.9921,86849.0,0.7467,2.1676,0.7552,,0.0057,0.0026,0.4587,0.9943,Kirmizi_Pistachio
70742.0,1064.3051,444.3815,203.5172,0.889,,0.9918,71329.0,0.7677,2.1835,0.7848,,0.0063,0.0029,0.4561,0.9959,Kirmizi_Pistachio
72129.0,1988.524,427.3333,230.5246,0.842,,0.8418,85686.0,,1.8537,0.2292,0.7092,0.0059,0.0032,0.5029,0.9323,Kirmizi_Pistachio
68568.0,2188.7529,432.757,,0.8047,295.4716,0.7737,88628.0,0.5003,1.6843,0.1799,0.6828,,,0.4662,0.7852,Kirmizi_Pistachio
81090.0,1225.73,463.695,,,321.3207,0.9629,84214.0,0.6596,2.0491,0.6782,0.693,0.0057,0.0028,0.4802,0.984,Kirmizi_Pistachio
82704.0,1233.395,447.1949,236.4371,0.8488,324.5027,0.9775,84607.0,0.754,1.8914,0.6832,0.7256,0.0054,0.0029,0.5266,0.9959,Siit_Pistachio
97275.0,,462.5569,271.5177,,351.9295,0.9746,,0.7477,1.7036,0.8197,0.7608,0.0048,0.0028,0.5789,0.9862,
89850.0,1191.615,448.5503,256.5814,0.8202,338.2315,0.985,,0.8045,1.7482,0.7952,0.7541,0.005,0.0029,,0.994,Siit_Pistachio
64753.0,1081.6591,422.242,199.8473,0.8809,287.1342,0.9768,66292.0,0.7858,2.1128,0.6955,0.68,0.0065,,0.4624,0.977,Kirmizi_Pistachio
90439.0,1240.946,,238.3388,0.8752,339.3383,0.9755,,0.7723,2.0674,0.738,0.6887,0.0054,0.0026,0.4743,0.9805,Kirmizi_Pistachio
79328.0,1545.697,,249.5726,0.8056,317.8105,0.9545,83110.0,0.7265,1.688,0.4172,0.7544,,0.0031,0.5691,0.9607,Kirmizi_Pistachio
,1278.989,482.0784,229.7195,0.8792,329.4152,0.9752,,0.7751,2.0986,0.6547,,0.0057,0.0027,0.4669,0.9799,
53343.0,1788.264,389.9609,201.9712,0.8554,260.6116,,61591.0,0.6735,,0.2096,,0.0073,0.0038,0.4466,0.8623,Kirmizi_Pistachio
,1384.416,452.0448,210.2005,0.8853,300.1786,0.9106,77716.0,0.6567,2.1505,0.464,0.664,0.0064,0.003,0.441,0.9483,Kirmizi_Pistachio
88906.0,1175.347,440.6005,258.5942,,336.45,0.9854,90221.0,0.7665,1.7038,0.8087,0.7636,0.005,0.0029,0.5831,0.9935,Siit_Pistachio
69816.0,,398.5653,230.7142,0.8154,298.1484,0.9256,,0.7451,1.7275,0.3273,0.7481,0.0057,0.0033,0.5596,0.9667,Kirmizi_Pistachio
79964.0,1158.573,,224.2867,0.8762,,0.9653,82842.0,0.7969,2.0749,0.7486,0.6856,0.0058,0.0028,0.4701,0.9754,Kirmizi_Pistachio
85660.0,1188.316,,234.9223,0.869,,0.9873,86763.0,0.753,2.0211,0.7623,0.6955,,0.0027,0.4838,0.9778,Kirmizi_Pistachio
73189.0,1200.4709,,234.0621,0.8661,305.2657,0.8192,89339.0,0.5528,2.0005,0.6382,,0.0064,0.0032,0.425,0.8503,Siit_Pistachio
70488.0,1923.517,432.3426,276.3333,0.7691,299.5799,0.7931,88871.0,0.6382,1.5646,0.2394,0.6929,0.0061,0.0039,0.4801,0.7512,Siit_Pistachio
58434.0,1050.3979,,180.3239,0.9014,272.7645,0.9809,59570.0,0.7556,2.3096,0.6655,0.6549,0.0071,0.0031,0.4289,0.9907,Kirmizi_Pistachio
74506.0,1186.563,454.4111,211.7531,0.8848,308.0,0.9672,77032.0,0.7542,2.1459,0.665,0.6778,0.0061,0.0028,0.4594,0.9859,Kirmizi_Pistachio
63738.0,1120.994,407.6421,202.0479,0.8685,284.875,0.9564,66644.0,0.7213,2.0176,0.6374,0.6988,0.0064,0.0032,0.4884,0.9853,Kirmizi_Pistachio
98341.0,1265.421,464.7354,273.4007,0.8086,353.8526,0.9775,100607.0,0.669,1.6998,0.7717,0.7614,0.0047,0.0028,0.5797,0.9855,Siit_Pistachio
78543.0,1534.863,,216.6983,0.8867,316.2342,0.961,81730.0,0.7317,2.1628,0.419,0.6747,0.006,0.0028,0.4553,0.9847,Kirmizi_Pistachio
60132.0,1328.838,,198.4854,0.8669,276.6992,0.9362,64231.0,0.7244,2.0064,0.4279,0.6948,0.0066,0.0033,0.4827,0.9686,
86929.0,,461.5544,242.4985,0.8509,332.6882,0.975,,0.7725,1.9033,0.7687,0.7208,0.0053,0.0028,0.5196,0.9889,
72615.0,1225.478,447.4055,208.8809,0.8843,304.0663,0.9674,,0.6946,2.1419,0.6076,0.6796,0.0062,0.0029,0.4619,0.9893,Kirmizi_Pistachio
75735.0,2683.5969,429.3866,252.1801,0.8094,310.5299,0.8676,87293.0,0.685,1.7027,,0.7232,0.0057,0.0033,0.523,0.8905,
48509.0,1020.717,439.9729,143.3477,,248.5228,0.9792,49537.0,,3.0693,0.5851,0.5649,0.0091,,0.3191,0.9793,Kirmizi_Pistachio
67873.0,1328.665,444.0167,200.4494,0.8923,293.9704,0.9549,71081.0,0.6245,2.2151,0.4831,,0.0065,0.003,0.4383,0.971,Kirmizi_Pistachio
90167.0,1201.215,481.3172,238.9212,0.8681,338.8277,0.9907,91010.0,0.7629,2.0145,0.7853,0.704,0.0053,0.0026,0.4956,0.9983,Kirmizi_Pistachio
81647.0,1121.625,,235.9483,0.8505,322.4224,0.9835,,0.7656,1.9013,0.8156,0.7187,0.0055,0.0029,0.5166,0.9821,Kirmizi_Pistachio
85444.0,1211.75,420.3109,262.3387,,329.8343,0.9768,87470.0,0.7839,1.6022,0.7312,0.7847,0.0049,0.0031,0.6158,0.9866,Siit_Pistachio
75423.0,1264.011,466.8614,217.9571,0.8843,309.8896,0.9314,80979.0,0.6273,2.142,0.5932,0.6638,0.0062,0.0029,0.4406,0.9437,Kirmizi_Pistachio
67659.0,,396.5165,226.1531,0.8214,293.5066,0.9134,74071.0,0.7631,1.7533,0.4064,,0.0059,0.0033,0.5479,0.9607,Kirmizi_Pistachio
79004.0,,470.6078,,0.8668,,0.8662,91210.0,0.6818,2.0052,,0.6739,0.006,0.003,0.4542,0.9108,Kirmizi_Pistachio
77119.0,1135.411,,209.4061,0.8968,313.3544,0.991,77817.0,0.7429,2.2602,0.7517,0.6621,0.0061,0.0027,0.4383,0.9907,Kirmizi_Pistachio
66410.0,1953.478,427.1801,,0.861,290.7849,0.8926,74401.0,0.6611,1.966,0.2187,0.6807,0.0064,0.0033,0.4634,0.911,Kirmizi_Pistachio
77868.0,1407.272,462.8822,217.3443,0.8829,,0.9556,81489.0,0.7131,2.1297,0.4941,0.6802,,0.0028,0.4627,0.9855,Kirmizi_Pistachio
101198.0,,462.1474,304.6206,,358.9558,0.9135,110783.0,0.7028,,0.1914,0.7767,0.0046,0.003,0.6033,0.9153,Siit_Pistachio
88823.0,,487.9977,234.9258,0.8765,336.293,,91179.0,0.7444,2.0772,0.6763,0.6891,0.0055,0.0026,0.4749,0.9865,
70101.0,1939.408,,286.6979,0.6096,298.7564,0.8684,80725.0,0.6737,1.2615,0.2342,0.826,,0.0041,0.6823,0.8608,Siit_Pistachio
81288.0,1107.4919,420.8274,246.9969,0.8096,321.7128,0.989,82190.0,0.7483,1.7038,0.8328,0.7645,0.0052,0.003,0.5844,0.9957,Siit_Pistachio
64171.0,1246.566,422.1065,202.6068,0.8773,285.841,0.922,69600.0,0.7207,2.0834,0.5189,0.6772,,0.0032,0.4586,0.9554,Kirmizi_Pistachio
84844.0,1265.946,489.6099,,0.8881,328.6742,0.9645,,0.7706,2.1759,0.6653,0.6713,0.0058,0.0027,0.4506,0.9805,Kirmizi_Pistachio
81487.0,1305.462,,,0.8805,322.1063,0.9156,88994.0,0.709,2.1092,0.6009,0.6713,0.0059,,0.4507,0.9506,Kirmizi_Pistachio
85313.0,1171.661,454.5264,240.0397,0.8492,329.5814,0.9883,86320.0,0.7478,1.8935,0.7809,0.7251,,0.0028,0.5258,0.9956,Siit_Pistachio
77973.0,1240.174,,208.2656,0.9039,315.0846,0.9554,81611.0,0.7631,2.338,0.6371,0.6471,0.0062,0.0027,0.4187,0.979,Kirmizi_Pistachio
82936.0,1243.282,479.0909,225.2466,0.8826,324.9575,0.9603,86369.0,0.7529,2.127,0.6742,0.6783,0.0058,0.0027,0.4601,0.9785,Kirmizi_Pistachio
90443.0,,436.221,266.728,0.7913,339.3459,,91632.0,0.7188,1.6355,0.8393,0.7779,0.0048,0.0029,0.6052,0.9897,Siit_Pistachio
84846.0,1140.067,449.3629,241.3961,0.8435,328.6781,0.9898,85723.0,0.7474,1.8615,0.8203,0.7314,0.0053,0.0028,0.535,0.9959,Siit_Pistachio
70415.0,1104.855,443.4148,206.0621,0.8855,299.4247,0.9654,72936.0,0.8029,2.1518,0.7249,0.6753,0.0063,,0.456,0.9812,Kirmizi_Pistachio
83708.0,1231.9399,,243.7199,0.8366,326.4664,0.9713,86185.0,0.7498,1.8257,0.6931,0.7337,0.0053,0.0029,0.5383,0.9828,Siit_Pistachio
71743.0,1100.9399,441.3444,219.4393,0.8676,302.235,0.9229,77735.0,,2.0112,0.7438,0.6848,0.0062,0.0031,0.469,0.9432,Kirmizi_Pistachio
60466.0,1602.021,377.7837,240.4111,0.7714,277.4666,0.8344,72465.0,0.6676,1.5714,0.2961,0.7345,,0.004,0.5394,0.8477,Kirmizi_Pistachio
70339.0,2256.5071,440.0393,224.3003,0.8603,299.2631,0.8635,81461.0,0.6115,1.9618,0.1736,0.6801,0.0063,,0.4625,0.9074,Kirmizi_Pistachio
80574.0,,447.1653,,0.8545,320.2968,0.9749,82648.0,0.728,1.9251,0.6971,0.7163,0.0055,0.0029,0.5131,0.9877,Kirmizi_Pistachio
90924.0,1173.1331,443.9109,264.1593,0.8037,340.247,0.9909,91755.0,0.7243,1.6805,0.8302,0.7665,,0.0029,0.5875,0.9872,Siit_Pistachio
69720.0,2097.374,,282.6853,0.7651,297.9434,0.7442,93680.0,0.5664,1.5531,0.1992,0.6786,0.0063,,0.4605,0.7152,Siit_Pistachio
99742.0,1272.322,461.8434,279.9792,0.7953,356.3642,,103037.0,0.6847,,0.7743,0.7716,0.0046,0.0028,0.5954,,Siit_Pistachio
54254.0,,389.2756,180.7432,0.8857,262.8276,0.9854,55056.0,0.7703,2.1537,0.7592,0.6752,0.0072,0.0033,0.4559,0.9818,Kirmizi_Pistachio
76340.0,1120.767,457.7969,216.9827,0.8805,311.7677,0.9885,,0.6392,2.1098,0.7637,0.681,0.006,0.0028,0.4638,0.9785,Kirmizi_Pistachio
88425.0,1326.802,494.2673,230.2386,0.8849,335.5387,0.9773,90478.0,0.7615,,0.6312,0.6789,0.0056,0.0026,0.4609,,Kirmizi_Pistachio
74365.0,1447.839,432.9703,222.5567,0.8578,307.7084,,77918.0,0.7861,1.9454,0.4458,0.7107,0.0058,0.003,0.5051,0.9826,Kirmizi_Pistachio
78778.0,2159.5969,439.1004,240.0113,0.8374,,0.934,84345.0,0.7265,1.8295,0.2123,0.7213,0.0056,0.003,0.5202,0.9517,Siit_Pistachio
80622.0,1269.733,462.5956,235.6396,0.8605,320.3921,0.9166,,0.6778,1.9631,0.6284,0.6926,0.0057,0.0029,0.4797,0.9417,Kirmizi_Pistachio
73903.0,1172.048,447.222,215.3571,0.8764,306.7511,0.9724,,0.7674,2.0767,0.6761,0.6859,0.0061,0.0029,0.4705,0.977,Kirmizi_Pistachio
78879.0,2580.9409,452.5663,254.4487,0.827,316.9099,0.8887,88762.0,0.6982,1.7786,0.1488,0.7003,0.0057,0.0032,0.4904,0.8721,Siit_Pistachio
60621.0,1126.42,404.7957,206.7219,0.8598,277.822,0.8815,68769.0,0.6777,,0.6004,0.6863,0.0067,0.0034,0.471,0.9224,Kirmizi_Pistachio
83004.0,1997.526,463.2641,255.4738,0.8342,325.0907,0.8959,92649.0,,1.8134,0.2614,0.7017,0.0056,0.0031,0.4924,0.893,Siit_Pistachio
72328.0,1046.27,404.1033,230.9122,0.8207,303.4648,0.9764,74076.0,0.7403,1.75,0.8303,0.751,0.0056,0.0032,0.5639,0.9869,Siit_Pistachio
81975.0,1666.797,452.4196,237.9343,0.8505,323.0694,0.9274,,0.7124,1.9014,0.3708,0.7141,0.0055,0.0029,0.5099,0.9696,Kirmizi_Pistachio
66992.0,1071.2889,427.4628,202.3311,0.8809,292.0563,0.9793,68406.0,0.747,2.1127,0.7335,0.6832,0.0064,0.003,0.4668,0.9862,Kirmizi_Pistachio
84116.0,1185.657,436.4557,250.6591,0.8186,327.2611,0.9579,87812.0,0.7727,1.7412,0.7519,0.7498,,0.003,,0.979,Siit_Pistachio
98975.0,1931.709,428.8033,,0.6709,354.9914,0.8973,110303.0,0.6985,1.3485,0.3333,0.8279,,0.0032,0.6854,0.9242,Siit_Pistachio
80139.0,1075.2321,418.1198,244.6082,0.811,319.431,0.9928,80719.0,0.7494,1.7093,,0.764,0.0052,0.0031,0.5837,0.9977,Siit_Pistachio
79386.0,1257.4659,462.4738,231.0645,0.8662,317.9267,0.9291,85445.0,0.7082,2.0015,0.6309,0.6874,0.0058,0.0029,0.4726,0.9459,Kirmizi_Pistachio
76974.0,1808.1899,436.1127,250.8643,0.818,313.0596,0.8982,85694.0,0.7183,1.7384,0.2958,0.7178,0.0057,0.0033,0.5153,0.8958,Kirmizi_Pistachio
95280.0,1284.781,478.7382,263.8698,0.8344,348.302,0.9352,101887.0,0.749,1.8143,0.7254,0.7275,0.005,0.0028,0.5293,0.9603,Siit_Pistachio
62796.0,1055.942,405.3915,201.9574,0.8671,282.762,0.9635,65176.0,0.7645,2.0073,0.7077,0.6975,0.0065,0.0032,0.4865,0.9766,Kirmizi_Pistachio
87309.0,1159.882,449.1662,248.0552,0.8337,333.4146,0.9908,88123.0,,,0.8155,,0.0051,0.0028,0.551,,Siit_Pistachio
81164.0,1267.274,500.2964,209.6921,0.9079,321.4673,0.9709,83598.0,,,0.6351,,0.0062,0.0026,0.4129,0.9851,Kirmizi_Pistachio
82043.0,1477.527,459.295,230.5736,0.8649,323.2033,0.9653,84992.0,,1.992,0.4723,0.7037,0.0056,0.0028,0.4952,0.9864,Siit_Pistachio
77283.0,,415.699,239.3675,0.8176,313.6874,0.9693,79729.0,0.712,1.7367,0.7059,0.7546,,0.0031,0.5694,0.9889,
95756.0,,473.6687,264.4763,0.8296,349.1709,,100245.0,0.7459,,0.7813,0.7372,0.0049,0.0028,,0.9732,Siit_Pistachio
77562.0,2216.447,464.2564,227.8966,0.8712,314.2531,0.9085,85375.0,0.6094,2.0371,0.1984,,0.006,0.0029,,0.9334,Siit_Pistachio
78701.0,1151.735,445.7496,233.0354,,316.5521,0.9484,,0.6884,1.9128,0.7456,0.7102,0.0057,0.003,0.5043,0.9647,Siit_Pistachio
99379.0,2403.0649,431.369,,0.6113,355.7151,0.841,118170.0,0.5608,1.2636,0.2163,,0.0043,0.0034,0.68,0.8592,Siit_Pistachio
82626.0,1162.743,450.0146,,0.8474,324.3496,0.9648,85641.0,0.7177,1.8833,0.768,0.7208,0.0054,,,0.9783,Kirmizi_Pistachio
79982.0,1218.16,468.519,220.3987,0.8824,319.1179,0.9689,82552.0,0.6927,2.1258,0.6773,0.6811,,0.0028,0.4639,0.9862,Kirmizi_Pistachio
55095.0,1826.8621,374.595,288.0821,0.6392,264.8568,0.6802,81002.0,0.5585,1.3003,0.2074,0.707,,0.0052,,0.65,Kirmizi_Pistachio
74655.0,1102.14,,217.1131,0.8724,,0.9712,,0.7712,2.0458,0.7723,0.6941,0.0059,0.0029,0.4818,0.9857,Kirmizi_Pistachio
94583.0,1585.259,447.4547,,0.7873,,0.9418,100428.0,0.6892,,0.473,,0.0047,0.0029,0.6015,0.9756,Siit_Pistachio
63391.0,1568.405,,236.7461,0.7951,284.0984,0.8665,73160.0,0.6394,1.6488,0.3238,0.7278,0.0062,0.0037,0.5297,0.8734,Kirmizi_Pistachio
102316.0,1301.27,480.5337,277.3389,0.8166,360.9332,0.9549,,0.677,1.7327,0.7593,0.7511,0.0047,,0.5642,0.9775,
81164.0,1222.931,442.9454,242.1429,0.8374,321.4673,0.9392,86419.0,0.7543,,0.682,0.7257,0.0055,0.003,0.5267,0.9635,Kirmizi_Pistachio
74193.0,1730.047,431.5638,230.9286,0.8448,307.3524,0.9244,80264.0,0.7457,1.8688,0.3115,0.7122,0.0058,0.0031,0.5072,,Kirmizi_Pistachio
103396.0,1209.66,465.0586,284.3735,0.7913,362.8331,0.9942,104004.0,0.7108,1.6354,0.8879,0.7802,0.0045,0.0028,0.6087,0.9954,Siit_Pistachio
78705.0,,435.9593,232.917,0.8453,316.5601,0.9624,,0.7107,1.8717,0.5036,0.7261,0.0055,0.003,0.5273,0.9869,
96118.0,1282.005,502.7237,246.4533,0.8716,349.8303,0.9854,97545.0,0.7479,2.0398,0.7349,0.6959,0.0052,0.0026,0.4842,0.9878,Kirmizi_Pistachio
76536.0,2473.856,429.8209,268.286,0.7813,312.1677,0.8191,93443.0,0.5999,1.6021,0.1572,0.7263,0.0056,0.0035,0.5275,0.8451,Siit_Pistachio
74838.0,1098.3361,434.6471,221.9207,,308.6855,0.9845,76018.0,0.7482,,0.7796,0.7102,,0.003,0.5044,0.9879,Kirmizi_Pistachio
88074.0,2199.8889,460.8836,283.3717,0.7886,334.8721,0.8709,,0.6922,1.6264,0.2287,0.7266,0.0052,0.0032,0.5279,,Siit_Pistachio
83930.0,1465.472,437.6248,249.741,0.8212,326.899,0.9528,88092.0,0.752,1.7523,0.4911,0.747,0.0052,0.003,,0.9778,Siit_Pistachio
63050.0,1649.811,394.5666,230.5279,0.8116,283.3333,0.8815,71526.0,0.6735,1.7116,0.2911,,0.0063,0.0037,0.5156,0.8826,Kirmizi_Pistachio
